A01,0,0,0,0,5,28,0,12642
A03,0,0,0,0,163,521,3,129584
A04,0,0,0,0,0,0,0,0
A02,0,0,0,0,1,6,0,992
A05,0,0,0,0,4,25,0,7794
B06,0,0,0,0,465,2871,1,17263
B07,0,0,0,0,2,93,0,1532
B08,0,0,0,0,93,792,0,13206
B09,0,0,0,0,0,0,0,0
B11,0,0,0,0,10,41,0,2333
C13,0,0,0,0,419,3309,3,75001
C14,0,0,0,0,29,271,0,2064
B10,0,0,0,0,14,74,0,2637
C15,0,0,0,0,81,335,0,11927
C16,0,0,0,0,1,229,0,423
C17,0,0,0,0,13,85,0,1226
C18,0,0,0,0,1125,5556,1,118665
C19,0,0,0,0,46,187,0,3565
C20,0,0,0,0,109,374,0,9363
C21,0,0,0,0,553,2951,3,51171
C22,0,0,0,0,12,98,0,1057
C24,0,0,0,0,62,588,1,9324
C26,0,0,0,0,0,0,0,0
C23,0,0,0,0,19,83,0,6562
C25,0,0,0,0,47,567,0,2069
C27,0,0,0,0,311,1406,0,20671
C28,0,0,0,0,0,0,0,0
C31,0,0,0,0,0,0,0,0
C29,0,0,0,0,224,1261,0,24859
C30,0,0,0,0,920,4911,1,113451
C32,0,0,0,0,622,3554,1,23534
C33,0,0,0,0,39,264,0,3725
C34,0,0,0,0,155,816,0,22454
C35,0,0,0,0,117,1036,0,10531
C36,0,0,0,0,0,0,0,0
C37,0,0,0,0,0,0,0,0
C39,0,0,0,0,149,1017,0,5419
C40,0,0,0,0,129,386,1,11601
C41,0,0,0,0,22,122,1,5280
C42,0,0,0,0,99,440,0,24145
C43,0,0,0,0,90,315,0,12290
D44,0,0,0,0,46,874,0,9550
D45,0,0,0,0,14,206,0,6015
D46,0,0,0,0,38,286,0,19493
E47,0,0,0,0,2491,21182,1,84319
E48,0,0,0,0,385,3000,3,76994
E49,0,0,0,0,509,3072,9,126826
E50,0,0,0,0,271,1927,4,57141
F51,0,0,0,0,2,28,0,1143
F53,0,0,0,0,77,2364,0,9826
F54,0,0,0,0,0,0,0,0
F52,0,0,0,0,1227,8714,8,110240
F55,0,0,0,0,1,4,0,384
F56,0,0,0,0,1,16,0,253
F57,0,0,0,0,371,1712,3,66524
F58,0,0,0,0,28,71,1,7049
F59,0,0,0,0,22,309,0,11840
