C397,0.000000,0.440470,0.000000,0.000000,0.000000,0.000000,0.279320,0.022793,0.937483,0.770430,0.949295,1.000000,0.336700,0.904184,3.399810
C396,0.000000,0.354842,0.000000,0.000000,0.000000,0.000000,0.224567,0.024629,0.949332,0.754482,0.821816,1.000000,0.346115,0.924996,3.350782
C399,0.381862,0.722365,0.000000,0.000000,0.000000,0.000000,0.088560,0.015071,0.949332,0.955361,1.000000,1.000000,0.308734,0.933957,2.961991
C242,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.159890,0.016335,0.930659,0.748323,1.000000,1.000000,0.255845,0.915605,3.194999
C241,0.000000,0.501950,0.000000,0.000000,0.000000,0.000000,0.180949,0.009748,0.933091,0.972638,1.000000,1.000000,0.252221,0.899843,3.390387
C245,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.154089,0.013866,0.949332,0.829752,1.000000,1.000000,0.279252,0.936079,3.291938
C22,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,1.000000,0.026088,0.949332,0.595400,1.000000,1.000000,1.000000,0.858755,4.197084
C23,0.000000,0.430470,0.000000,0.000000,0.000000,0.000000,0.133854,0.006525,0.929984,0.902216,1.000000,1.000000,0.344269,0.940520,3.447784
C20,0.390710,0.726274,0.000000,0.000000,0.000000,0.000000,0.209837,0.014103,0.949332,1.000000,1.000000,1.000000,0.308405,0.915401,3.057210
C21,0.071504,0.364062,0.000000,0.000000,0.000000,0.000000,0.141391,0.023342,0.909638,0.565312,1.000000,1.000000,0.271038,0.923768,3.142087
N81,0.000000,0.489447,0.000000,0.000000,0.000000,0.000000,0.030748,0.007551,0.939248,0.983011,1.000000,1.000000,0.288743,0.942259,3.358653
C27,0.353971,0.631829,0.000000,0.000000,0.000000,0.000000,0.156261,0.027764,0.912488,0.875850,1.000000,1.000000,0.299378,0.915497,3.001028
C24,0.000000,0.293555,0.000000,0.000000,0.000000,0.000000,0.103772,0.033229,0.949332,0.954123,1.000000,1.000000,0.233642,0.936345,3.512063
C25,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.525266,0.159582,0.949332,0.793300,1.000000,1.000000,0.514222,0.986934,3.839269
C28,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
C29,0.000000,0.472367,0.000000,0.000000,0.000000,0.000000,0.178463,0.026476,0.949332,0.759141,1.000000,1.000000,0.351093,0.942215,3.381681
R89,0.000000,0.516388,0.000000,0.000000,0.000000,0.000000,0.023339,0.002944,0.949332,1.000000,1.000000,1.000000,0.291186,0.939811,3.350160
R88,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000571,0.949332,1.000000,1.000000,1.000000,0.279346,0.944174,3.299832
F601,0.000000,0.521390,0.334531,0.000000,0.000000,0.000000,0.021395,0.023117,1.000000,1.000000,1.000000,1.000000,0.293666,0.909044,3.614544
F603,0.000000,0.485870,0.000000,0.000000,0.000000,0.000000,0.014982,0.003286,0.906755,1.000000,1.000000,1.000000,0.293568,0.941647,3.338834
N802,0.000000,0.526902,0.000000,0.000000,0.000000,0.000000,0.035481,0.009128,0.949332,0.886744,1.000000,1.000000,0.284423,0.947625,3.275594
N801,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.004812,0.001876,0.949332,1.000000,1.000000,1.000000,0.281568,0.944223,3.305824
P84,0.000000,0.542266,0.000000,0.000000,0.000000,0.000000,0.002378,0.000651,0.948736,1.000000,1.000000,1.000000,0.287497,0.946999,3.317139
I66,0.104011,0.421506,0.000000,0.000000,0.000000,0.000000,0.090351,0.013016,0.812183,0.969598,1.000000,1.000000,0.300591,0.927726,3.277106
I67,0.112317,0.435769,0.064308,0.000000,0.000000,0.000000,0.057123,0.007479,0.920103,0.873615,1.000000,1.000000,0.290386,0.929370,3.281641
P844,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.024991,0.005725,0.949332,0.964104,1.000000,1.000000,0.279661,0.925613,3.282693
C369,0.138336,0.538367,0.000000,0.000000,0.000000,0.000000,0.137335,0.022003,0.949332,0.983829,1.000000,1.000000,0.314587,0.936523,3.333504
C364,0.000000,0.465665,0.000000,0.000000,0.000000,0.000000,0.166909,0.036334,0.949332,0.860333,1.000000,1.000000,0.326883,0.949009,3.445096
P849,0.000000,0.533975,0.000000,0.000000,0.000000,0.000000,0.015226,0.002562,0.944696,1.000000,1.000000,1.000000,0.290246,0.943773,3.330376
H63,0.000000,0.487648,0.000000,0.000000,0.000000,0.000000,0.050397,0.004008,0.938024,0.993650,0.000000,1.000000,0.299291,0.941394,2.670797
F513,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.036518,0.005933,0.949332,1.000000,1.000000,1.000000,0.305730,0.944279,3.348668
H65,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
C361,0.000000,0.405119,0.000000,0.000000,0.000000,0.000000,0.554377,0.042904,0.949332,0.973801,1.000000,1.000000,0.666837,0.945062,4.090853
C362,0.000000,0.513492,0.000000,0.000000,0.000000,0.000000,0.102087,0.017452,0.943025,0.920307,1.000000,1.000000,0.295734,0.928261,3.352410
C363,0.756930,0.720765,0.000000,0.000000,0.000000,0.000000,0.083152,0.014111,0.949332,1.000000,1.000000,1.000000,0.298651,0.929941,2.712494
M76,0.042733,0.492291,0.000000,0.000000,0.000000,0.000000,0.019299,0.002526,0.918201,0.977521,1.000000,1.000000,0.291853,0.942511,3.297777
B11,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.070193,0.006532,0.949332,1.000000,1.000000,1.000000,0.300166,0.943094,3.368328
C40,0.000000,0.414302,0.000000,0.000000,0.000000,0.000000,0.092388,0.013072,0.949332,0.963129,1.000000,1.000000,0.292869,0.923935,3.443160
R92,0.000000,0.272937,0.000000,0.000000,0.000000,0.000000,0.065477,0.011611,0.835436,0.969055,1.000000,1.000000,0.282592,0.911602,3.430597
E50,0.320128,0.638504,0.000000,0.000000,0.000000,0.000000,0.086747,0.016888,0.942667,0.996257,1.000000,1.000000,0.310003,0.938140,3.094336
R90,0.000000,0.509515,0.045763,0.000000,0.000000,0.000000,0.022439,0.002314,0.957649,1.000000,1.000000,1.000000,0.297288,0.945923,3.401330
C41,0.692861,0.859759,0.000000,0.000000,0.000000,0.000000,0.067657,0.008932,0.949332,0.716458,1.000000,1.000000,0.304358,0.934889,2.449290
C261,0.000000,0.453318,0.000000,0.000000,0.000000,0.000000,0.342229,0.033327,0.930424,0.861959,1.000000,1.000000,0.440103,0.897415,3.608670
D441,0.000000,0.248361,0.000000,0.000000,0.000000,0.000000,0.038226,0.007599,0.949332,0.854586,1.000000,1.000000,0.286739,0.927654,3.439841
N813,0.311590,0.725739,0.000000,0.000000,0.000000,0.000000,0.048175,0.011123,0.916904,1.000000,1.000000,1.000000,0.279975,0.943426,2.973053
C262,0.000000,0.427698,0.000000,0.000000,0.000000,0.000000,0.193703,0.036014,0.939440,0.833356,1.000000,1.000000,0.312859,0.939440,3.447939
C265,0.000000,0.417687,0.000000,0.000000,0.000000,0.000000,0.126871,0.032304,0.949332,0.640271,1.000000,1.000000,0.317373,0.928495,3.269257
C264,0.171575,0.534691,0.000000,0.000000,0.000000,0.000000,0.107505,0.017898,0.937427,0.628946,1.000000,1.000000,0.310440,0.927508,3.016756
C267,0.000000,0.518784,0.000000,0.000000,0.000000,0.000000,0.119469,0.014089,0.916473,0.760114,1.000000,1.000000,0.316716,0.923246,3.236658
C266,0.178990,0.553645,0.000000,0.000000,0.000000,0.000000,0.104504,0.019364,0.933809,0.869231,1.000000,1.000000,0.308004,0.928755,3.165023
L732,0.000000,0.275510,0.000000,0.000000,0.000000,0.000000,0.051230,0.002497,0.949332,1.000000,1.000000,1.000000,0.309715,0.940518,3.555559
S942,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.003795,0.014361,0.949332,1.000000,1.000000,1.000000,0.287890,0.935433,3.312252
C172,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.216158,0.021969,0.929727,0.537591,1.000000,1.000000,0.368708,0.906883,3.162414
C175,0.099921,0.531579,0.000000,0.000000,0.000000,0.000000,0.128875,0.017320,0.945866,0.883205,0.940671,1.000000,0.278055,0.924417,3.204935
C174,0.416316,0.737587,0.000000,0.000000,0.000000,0.000000,0.233752,0.035255,0.949332,0.878328,1.000000,1.000000,0.325227,0.880281,2.963052
C176,0.090364,0.553655,0.000000,0.000000,0.000000,0.000000,0.159197,0.019211,0.943062,0.815155,0.919518,1.000000,0.275333,0.910457,3.141368
P843,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.020425,0.004442,0.949332,1.000000,1.000000,1.000000,0.292782,0.943976,3.326642
T98,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
C379,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.115937,0.014898,0.949332,1.000000,1.000000,1.000000,0.315696,0.932416,3.410444
A022,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.074661,0.003639,0.949332,1.000000,1.000000,1.000000,0.317475,0.939629,3.379341
C376,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.051603,0.022638,0.949332,1.000000,1.000000,1.000000,0.000000,0.885305,3.110871
C375,0.000000,0.524469,0.000000,0.000000,0.000000,0.000000,0.281704,0.025209,0.949332,0.922778,1.000000,1.000000,0.330051,0.915393,3.499999
C374,0.000000,0.377864,0.000000,0.000000,0.000000,0.000000,0.230928,0.035136,0.949332,0.813966,0.842487,1.000000,0.276309,0.918481,3.349125
C373,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.261181,0.048004,0.949332,0.904422,1.000000,1.000000,0.309138,0.951274,3.478353
C372,0.046160,0.472071,0.000000,0.000000,0.000000,0.000000,0.191566,0.026301,0.939724,0.929850,0.958882,1.000000,0.340561,0.924033,3.423347
C371,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.176762,0.023550,0.882354,1.000000,1.000000,1.000000,0.320380,0.913150,3.401814
C401,0.000000,0.398136,0.000000,0.000000,0.000000,0.000000,0.112653,0.025501,0.949332,0.890294,1.000000,1.000000,0.228951,0.900261,3.363468
C194,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.097600,0.013321,0.949332,1.000000,1.000000,1.000000,0.280664,0.892950,3.343007
C193,0.000000,0.471043,0.000000,0.000000,0.000000,0.000000,0.097382,0.005933,0.949332,0.956290,1.000000,1.000000,0.331397,0.927801,3.426494
C192,0.000000,0.499459,0.000000,0.000000,0.000000,0.000000,0.250751,0.020981,0.949332,0.925442,0.941732,1.000000,0.300650,0.870280,3.399792
C42,0.151530,0.587128,0.000000,0.000000,0.000000,0.000000,0.064119,0.008174,0.949332,0.867154,1.000000,1.000000,0.292966,0.930053,3.123672
C152,0.459644,0.502777,0.000000,0.000000,0.000000,0.000000,0.149612,0.023929,0.941359,0.986566,1.000000,1.000000,0.316884,0.929919,3.132748
Q851,0.000000,0.431311,0.000000,0.000000,0.000000,0.000000,0.039431,0.034431,0.848471,0.951448,1.000000,0.438680,0.297986,0.917457,2.926138
E48,0.000000,0.464417,0.000000,0.000000,0.000000,0.000000,0.090490,0.020631,0.942737,0.988890,1.000000,1.000000,0.314939,0.938042,3.450937
E49,0.057697,0.467609,0.000000,0.000000,0.000000,0.000000,0.068313,0.009675,0.938322,0.998314,1.000000,1.000000,0.305045,0.936250,3.379009
F523,0.000000,0.502982,0.000000,0.000000,0.000000,0.000000,0.036399,0.014148,0.941375,0.986594,1.000000,1.000000,0.298270,0.934573,3.363126
O831,0.243657,0.553636,0.046503,0.000000,0.000000,0.000000,0.021149,0.003399,0.938058,0.995253,1.000000,1.000000,0.287136,0.942301,3.168932
O832,0.000000,0.398189,0.000000,0.000000,0.000000,0.000000,0.029347,0.004047,0.943229,0.969152,1.000000,1.000000,0.298598,0.934239,3.414588
B07,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.038870,0.036946,0.949332,1.000000,1.000000,1.000000,0.308559,0.966518,3.390406
C365,0.319787,0.694941,0.000000,0.000000,0.000000,0.000000,0.122305,0.019216,0.949332,0.962617,1.000000,1.000000,0.295798,0.922095,3.040453
B09,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947684,3.307577
B08,0.000000,0.339415,0.000000,0.000000,0.000000,0.000000,0.164576,0.036044,0.949332,0.983807,1.000000,1.000000,0.341245,0.941864,3.626751
C366,0.000000,0.519026,0.000000,0.000000,0.000000,0.000000,0.133948,0.014675,0.938456,0.908384,1.000000,1.000000,0.337819,0.931753,3.390006
C367,0.000000,0.517139,0.000000,0.000000,0.000000,0.000000,0.130484,0.017769,0.949332,1.000000,1.000000,1.000000,0.314927,0.933623,3.449284
C358,0.000000,0.492528,0.000000,0.000000,0.000000,0.000000,0.074305,0.011460,0.949332,0.959570,1.000000,1.000000,0.295921,0.936653,3.381938
B109,0.000000,0.201280,0.000000,0.000000,0.000000,0.000000,0.041527,0.007211,0.949332,1.000000,1.000000,1.000000,0.291185,0.938448,3.590302
C43,0.000000,0.520773,0.000000,0.000000,0.000000,0.000000,0.104175,0.008621,0.949332,0.878209,1.000000,1.000000,0.309522,0.926748,3.325595
F621,0.065340,0.481474,0.037411,0.000000,0.000000,0.000000,0.039877,0.004263,0.928926,1.000000,1.000000,1.000000,0.298144,0.937892,3.356928
A051,0.000000,0.479007,0.000000,0.000000,0.000000,0.000000,0.020622,0.001675,0.949332,0.995063,1.000000,1.000000,0.297105,0.944326,3.377940
C348,0.000000,0.491981,0.000000,0.000000,0.000000,0.000000,0.119650,0.011923,0.949332,0.401704,1.000000,1.000000,0.285837,0.916843,2.995220
A053,0.000000,0.519644,0.000000,0.000000,0.000000,0.000000,0.011276,0.000733,0.949332,1.000000,1.000000,1.000000,0.291899,0.947183,3.343414
C342,0.138086,0.599412,0.000000,0.000000,0.000000,0.000000,0.116860,0.014706,0.944542,0.895087,1.000000,1.000000,0.316531,0.939128,3.206683
C343,0.000000,0.496128,0.000000,0.000000,0.000000,0.000000,0.148343,0.029853,0.949332,0.878228,1.000000,1.000000,0.309760,0.928282,3.391193
C341,0.111292,0.547505,0.000000,0.000000,0.000000,0.000000,0.155088,0.023208,0.939680,0.876408,1.000000,1.000000,0.301105,0.917287,3.252842
C347,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.160366,0.025187,0.949332,0.488137,1.000000,1.000000,0.073845,0.908343,2.893966
C345,0.298572,0.636094,0.000000,0.000000,0.000000,0.000000,0.139094,0.015129,0.944153,0.842945,1.000000,1.000000,0.304350,0.912070,3.016482
H659,0.135521,0.520712,0.000000,0.000000,0.000000,0.000000,0.032201,0.005289,0.917362,0.992079,1.000000,1.000000,0.295582,0.945017,3.236641
H658,0.226418,0.538000,0.000000,0.000000,0.000000,0.000000,0.037425,0.004923,0.937548,0.998346,1.000000,1.000000,0.300825,0.944141,3.184849
J69,0.000000,0.488755,0.000000,0.000000,0.000000,0.000000,0.021517,0.010372,0.949332,1.000000,1.000000,1.000000,0.288458,0.933350,3.367339
J68,0.000000,0.451593,0.000000,0.000000,0.000000,0.000000,0.013158,0.127082,0.949332,1.000000,1.000000,1.000000,0.289469,0.000000,2.805320
H651,0.114350,0.402043,0.147313,0.000000,0.000000,0.000000,0.047107,0.015807,0.906669,0.998329,0.991510,1.000000,0.304140,0.943472,3.455681
H653,0.183359,0.529335,0.062990,0.000000,0.000000,0.000000,0.025514,0.004029,0.904800,0.995713,0.956443,1.000000,0.291023,0.942012,3.192737
B06,0.000000,0.413172,0.000000,0.000000,0.000000,0.000000,0.397559,0.089494,0.949332,0.987610,1.000000,1.000000,0.385428,0.909431,3.789772
H655,0.078122,0.324932,0.022365,0.000000,0.000000,0.000000,0.009059,0.002177,0.938486,1.000000,1.000000,1.000000,0.287302,0.947074,3.431006
H654,0.132018,0.495310,0.000000,0.000000,0.000000,0.000000,0.028200,0.005799,0.905821,0.992283,0.960800,1.000000,0.296309,0.949051,3.222097
H657,0.071324,0.503755,0.136124,0.000000,0.000000,0.000000,0.025924,0.003503,0.774472,0.995831,1.000000,1.000000,0.291817,0.944510,3.283645
H656,0.051585,0.425434,0.014768,0.000000,0.000000,0.000000,0.071045,0.010849,0.932329,0.986431,1.000000,1.000000,0.301070,0.932838,3.408794
A021,0.095713,0.490213,0.000000,0.000000,0.000000,0.000000,0.029207,0.002392,0.949332,1.000000,1.000000,1.000000,0.297890,0.945287,3.312986
S962,0.000000,0.532843,0.000000,0.000000,0.000000,0.000000,0.001533,0.000065,0.949332,1.000000,1.000000,1.000000,0.288090,0.947677,3.324182
B10,0.000000,0.247194,0.000000,0.000000,0.000000,0.000000,0.090295,0.015404,0.949332,1.000000,1.000000,1.000000,0.286287,0.915411,3.578240
S961,0.000000,0.521385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947542,3.330527
F62,0.000000,0.398426,0.000000,0.000000,0.000000,0.000000,0.026681,0.007850,0.941206,1.000000,1.000000,1.000000,0.286765,0.944311,3.434562
F61,0.055137,0.517112,0.000000,0.000000,0.000000,0.000000,0.014694,0.002597,0.943594,1.000000,0.991815,1.000000,0.286417,0.946626,3.295352
F60,0.000000,0.432323,0.000000,0.000000,0.000000,0.000000,0.018435,0.009857,0.858829,1.000000,1.000000,1.000000,0.287248,0.949580,3.351161
C355,0.438519,0.723172,0.000000,0.000000,0.000000,0.000000,0.292608,0.027395,0.949332,0.897468,1.000000,1.000000,0.413931,0.902530,3.086838
C354,0.000000,0.541730,0.000000,0.000000,0.000000,0.000000,0.118195,0.019104,0.941840,0.987378,0.967940,1.000000,0.287544,0.930432,3.364788
C357,0.000000,0.532072,0.000000,0.000000,0.000000,0.000000,0.140739,0.021394,0.939163,0.937184,0.941985,1.000000,0.289261,0.932940,3.336139
A03,0.112937,0.544295,0.000000,0.000000,0.000000,0.000000,0.018840,0.001876,0.949332,0.988448,1.000000,1.000000,0.293799,0.946189,3.243751
C351,0.000000,0.514059,0.000000,0.000000,0.000000,0.000000,0.234848,0.046714,0.949332,0.979044,1.000000,1.000000,0.381725,0.942512,3.585797
C352,0.000000,0.490739,0.000000,0.000000,0.000000,0.000000,0.109699,0.029748,0.949332,0.950065,1.000000,1.000000,0.312202,0.953077,3.438131
C359,0.106891,0.541847,0.000000,0.000000,0.000000,0.000000,0.200927,0.026795,0.949332,0.968765,1.000000,1.000000,0.357821,0.907656,3.401827
C282,0.000000,0.475075,0.000000,0.000000,0.000000,0.000000,0.486306,0.046421,0.949332,0.750497,1.000000,1.000000,0.418101,0.844784,3.585975
C281,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.206263,0.028979,0.949332,0.825729,1.000000,1.000000,0.354789,0.913259,3.374781
S93,0.000000,0.525849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.949332,1.000000,1.000000,1.000000,0.286904,0.947950,3.327634
A042,0.134507,0.479353,0.000000,0.000000,0.000000,0.000000,0.014776,0.001387,0.949332,0.984277,1.000000,1.000000,0.292141,0.945081,3.266525
A041,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.018233,0.003466,0.949332,1.000000,1.000000,1.000000,0.288787,0.942985,3.320818
S97,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.003357,0.002034,0.949332,1.000000,1.000000,1.000000,0.288738,0.947040,3.312031
S96,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000620,0.000000,0.949332,1.000000,1.000000,1.000000,0.286831,0.947560,3.307633
S95,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949332,1.000000,1.000000,1.000000,0.287250,0.947409,3.307381
S94,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.009759,0.005946,0.949332,1.000000,1.000000,1.000000,0.293011,0.949439,3.324164
C203,0.179963,0.513879,0.000000,0.000000,0.000000,0.000000,0.113493,0.013705,0.930599,0.810647,1.000000,1.000000,0.279085,0.920068,3.124110
C202,0.000000,0.373950,0.000000,0.000000,0.000000,0.000000,0.284602,0.016421,0.943687,0.876384,1.000000,1.000000,0.380796,0.917418,3.603827
R882,0.000000,0.489354,1.000000,0.000000,0.000000,0.000000,0.026056,0.017896,0.000000,1.000000,1.000000,1.000000,0.283252,0.940486,3.413097
C201,0.000000,0.382518,0.000000,0.000000,0.000000,0.000000,0.093404,0.005698,0.949332,0.975305,1.000000,1.000000,0.340509,0.946080,3.519865
J70,0.479900,0.739167,0.000000,0.000000,0.000000,0.000000,0.129846,1.000000,0.949332,1.000000,1.000000,1.000000,0.325604,0.122548,3.077330
J71,0.000000,0.217239,0.058122,0.000000,0.000000,0.000000,0.410129,0.067523,0.956374,1.000000,1.000000,1.000000,0.364780,0.788000,3.876921
C414,0.000000,0.477259,0.000000,0.000000,0.000000,0.000000,0.168854,0.016461,0.949332,0.878712,1.000000,1.000000,0.289615,0.911749,3.383903
O82,0.040316,0.504670,0.000000,0.000000,0.000000,0.000000,0.020176,0.004869,0.884997,0.985863,1.000000,1.000000,0.289352,0.943796,3.274334
O83,0.078447,0.458324,0.000000,0.000000,0.000000,0.000000,0.032875,0.005336,0.935722,0.995414,1.000000,1.000000,0.298662,0.942024,3.338045
L743,0.091195,0.511341,0.010443,0.000000,0.000000,0.000000,0.025528,0.004764,0.943636,0.998934,1.000000,1.000000,0.289326,0.944802,3.296355
C243,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.093484,0.007974,0.949332,0.776210,0.431602,1.000000,0.306961,0.909548,2.801039
L741,0.097620,0.523458,0.000000,0.000000,0.000000,0.000000,0.069269,0.015387,0.941881,0.998859,1.000000,1.000000,0.297015,0.934551,3.311346
C415,0.000000,0.370536,0.000000,0.000000,0.000000,0.000000,0.161892,0.023016,0.949332,0.903112,1.000000,1.000000,0.317950,0.931775,3.511815
Q86,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.002310,0.004167,0.949332,1.000000,1.000000,1.000000,0.288808,0.948100,3.313614
Q87,0.000000,0.553658,0.000000,0.000000,0.000000,0.000000,0.004074,0.000099,0.949332,1.000000,1.000000,1.000000,0.290342,0.946707,3.312069
Q85,0.000000,0.528276,0.000000,0.000000,0.000000,0.000000,0.002898,0.000283,0.939767,0.993286,1.000000,1.000000,0.288085,0.946192,3.315881
