A01,0,0,0,0,14,20,1,12642
A03,0,0,0,0,71,416,4,129581
A04,0,0,0,0,0,0,0,0
A02,0,0,0,0,0,4,0,992
A05,0,0,0,0,4,17,0,7794
B06,0,0,0,0,307,2412,2,17262
B07,0,0,0,0,0,51,0,1532
B08,0,0,0,0,43,671,1,13206
B09,0,0,0,0,0,0,0,0
B11,0,0,0,0,6,22,0,2333
C13,0,0,0,0,344,2667,4,74999
C14,0,0,0,0,26,153,0,2064
B10,0,0,0,0,7,102,0,2637
C15,0,0,0,0,67,452,4,11927
C16,0,0,0,0,0,47,0,423
C17,0,0,0,0,8,46,1,1226
C18,3,0,0,0,976,6039,4,118664
C19,0,0,0,0,16,145,0,3565
C20,0,0,0,0,117,344,0,9363
C21,0,0,0,0,675,2701,3,51168
C22,0,0,0,0,10,190,0,1057
C24,0,0,0,0,71,468,0,9323
C26,0,0,0,0,0,0,0,0
C23,0,0,0,0,75,84,1,6562
C25,0,0,0,0,30,357,0,2069
C27,1,0,0,0,168,1150,1,20671
C28,0,0,0,0,0,0,0,0
C31,0,0,0,0,0,0,0,0
C29,0,0,0,0,145,1038,1,24859
C30,0,0,0,0,588,3915,2,113450
C32,0,0,0,0,426,3243,0,23533
C33,0,0,0,0,34,191,0,3725
C34,0,0,0,0,88,1120,0,22454
C35,0,0,0,0,91,855,0,10531
C36,0,0,0,0,0,0,0,0
C37,0,0,0,0,0,0,0,0
C39,0,0,0,0,111,683,1,5419
C40,0,0,0,0,49,364,1,11600
C41,0,0,0,0,14,118,0,5279
C42,0,0,0,0,64,653,0,24145
C43,0,0,0,0,56,231,0,12290
D44,2,0,0,0,20,592,0,9550
D45,0,0,0,0,16,183,1,6015
D46,0,0,0,0,31,298,1,19493
E47,0,0,0,0,2120,19869,3,84318
E48,1,0,0,0,271,2723,3,76991
E49,2,0,0,0,388,2815,4,126817
E50,0,0,0,0,232,1531,2,57137
F51,0,0,0,0,0,36,0,1143
F53,0,0,0,0,38,2340,0,9826
F54,0,0,0,0,0,0,0,0
F52,1,0,0,0,897,7673,3,110232
F55,0,0,0,0,0,5,0,384
F56,0,0,0,0,2,11,0,253
F57,0,0,0,0,206,1393,2,66521
F58,0,0,0,0,6,47,0,7048
F59,0,0,0,0,17,257,0,11840
F60,2,0,0,0,42,273,2,26647
H63,4,0,0,0,158,673,0,67347
H65,0,0,0,0,0,0,0,0
I66,1,0,0,0,352,2336,4,70351
I67,6,0,0,0,509,2817,6,130296
J68,0,0,0,0,19,11514,0,15840
J69,0,0,0,0,9,80,0,6226
J70,0,0,0,0,74,27243,0,15244
J71,3,0,0,0,621,6352,1,36043
K72,18,0,0,0,5292,60015,9,362348
L73,0,0,0,0,0,0,0,0
L74,11,0,0,0,465,3486,12,247838
F61,0,0,0,0,82,548,2,132715
F62,0,0,0,0,35,204,0,15620
M75,1,0,0,0,98,410,1,42950
M76,3,0,0,0,75,560,6,85621
M77,2,0,0,0,125,884,4,119811
M78,0,0,0,0,0,10,0,2901
N79,0,0,0,0,3,23,0,11861
N80,0,0,0,0,0,0,0,0
N81,0,0,0,0,38,350,0,25173
O82,3,0,0,0,146,784,0,90753
O83,0,0,0,0,49,466,3,46634
P84,0,0,0,0,27,292,0,212870
Q85,1,0,0,0,24,213,1,159233
Q86,0,0,0,0,1,67,0,12888
Q87,0,0,0,0,0,3,0,7308
R88,0,0,0,0,0,2,0,1271
R89,0,0,0,0,26,120,0,10844
R91,0,0,0,0,15,54,1,10176
R92,0,0,0,0,267,1380,2,34557
S93,0,0,0,0,0,8,0,14533
S94,0,0,0,0,1,24,0,3051
S95,0,0,0,0,0,0,0,2164
S96,0,0,0,0,1,0,0,24005
R90,1,0,0,0,32,179,2,45778
S97,0,0,0,0,31,813,0,310386
T98,0,0,0,0,0,0,0,15
R903,0,0,0,0,1,0,0,5440
S961,0,0,0,0,0,0,0,12523
S962,0,0,0,0,1,4,0,77665
S942,0,0,0,0,20,3241,0,117684
S943,0,0,0,0,0,0,0,2270
R893,0,0,0,0,8,90,0,6879
R882,3,0,0,0,17,127,0,6284
Q871,0,0,0,0,5,16,0,22246
Q851,3,0,0,0,45,1940,1,26428
P843,0,0,0,0,63,642,0,75804
P844,0,0,0,0,18,80,0,5957
P849,0,0,0,0,65,573,0,82133
O831,0,0,0,0,53,420,2,45044
O832,0,0,0,0,27,289,2,20798
N813,0,0,0,0,53,212,0,11742
N801,0,0,0,0,0,17,0,3094
N802,0,0,0,0,66,173,0,15105
N792,0,0,0,0,3,25,0,11449
M781,0,0,0,0,1,20,0,2239
M767,1,0,0,0,58,639,1,64900
F621,2,0,0,0,95,693,2,55989
L741,2,0,0,0,645,4870,6,187397
L742,0,0,0,0,27,44,0,26951
L743,2,0,0,0,259,1409,8,200596
L749,1,0,0,0,411,1911,2,115436
L731,0,0,0,0,160,1490,1,43109
L732,0,0,0,0,0,6,0,1453
H651,16,0,0,0,197,2879,9,127973
H652,6,0,0,0,104,678,7,84715
H653,15,0,0,0,160,1129,4,99767
H654,3,0,0,0,67,393,2,55426
H655,0,0,0,0,47,303,6,93667
H656,4,0,0,0,390,3579,6,141846
H657,91,0,0,0,172,990,5,153891
H658,1,0,0,0,173,1211,4,129261
