A01,0,0,0,0,14,19,0,12642
A03,0,0,0,0,164,335,4,129594
A04,0,0,0,0,0,0,0,0
A02,0,0,0,0,2,12,0,992
A05,0,0,0,0,5,18,0,7794
B06,0,0,0,0,461,2129,0,17263
B07,0,0,0,0,4,78,0,1532
B08,0,0,0,0,146,656,0,13207
B09,0,0,0,0,0,0,0,0
B11,0,0,0,0,11,21,0,2333
C13,0,0,0,0,622,1693,1,75007
C14,0,0,0,0,24,103,0,2064
B10,0,0,0,0,16,56,0,2638
C15,0,0,0,0,53,137,0,11927
C16,0,0,0,0,0,24,0,423
C17,0,0,0,0,6,23,0,1226
C18,0,0,0,0,1384,3544,1,118667
C19,0,0,0,0,79,96,0,3565
C20,0,0,0,0,132,182,1,9365
C21,0,0,0,0,486,1646,1,51172
C22,0,0,0,0,71,38,0,1057
C24,0,0,0,0,65,427,0,9325
C26,0,0,0,0,0,0,0,0
C23,0,0,0,0,59,59,0,6562
C25,0,0,0,0,73,455,0,2069
C27,0,0,0,0,217,791,2,20674
C28,0,0,0,0,0,0,0,0
C31,0,0,0,0,0,0,0,0
C29,0,0,0,0,298,907,0,24859
C30,0,0,0,0,1002,2676,3,113458
C32,0,0,0,0,551,1639,0,23534
C33,0,0,0,0,81,146,0,3726
C34,0,0,0,0,176,544,0,22455
C35,0,0,0,0,270,744,0,10531
C36,0,0,0,0,0,0,0,0
C37,0,0,0,0,0,0,0,0
C39,0,0,0,0,149,308,0,5420
C40,0,0,0,0,72,209,0,11602
C41,0,0,0,0,24,65,1,5281
C42,0,0,0,0,104,272,1,24147
C43,0,0,0,0,86,146,0,12290
D44,0,0,0,0,44,460,1,9553
D45,0,0,0,0,26,262,0,6015
D46,0,0,0,0,30,217,1,19495
E47,1,0,0,0,2927,15174,2,84324
E48,0,0,0,0,468,2189,0,76995
E49,0,0,0,0,582,1691,2,126834
E50,0,0,0,0,333,1330,5,57149
F51,0,0,0,0,4,22,0,1143
F53,0,0,0,0,83,1652,0,9826
F54,0,0,0,0,0,0,0,0
F52,0,0,0,0,1013,5393,3,110249
F55,0,0,0,0,1,13,0,384
F56,0,0,0,0,0,11,0,253
F57,0,0,0,0,238,943,5,66531
F58,0,0,0,0,15,41,0,7052
F59,1,0,0,0,29,150,2,11842
F60,0,0,0,0,33,362,0,26650
H63,0,0,0,0,228,372,0,67352
H65,0,0,0,0,0,0,0,0
I66,0,0,0,0,427,1262,2,70358
I67,4,0,0,0,500,1343,4,130310
J68,0,0,0,0,14,2774,0,15840
J69,0,0,0,0,9,89,0,6227
J70,0,0,0,0,133,21014,2,15249
J71,1,0,0,0,993,3354,0,36045
K72,2,0,0,0,7472,43538,13,362382
L73,0,0,0,0,0,0,0,0
L74,2,0,0,0,693,3024,12,247874
F61,0,0,0,0,131,475,2,132725
F62,0,0,0,0,28,169,0,15623
M75,0,0,0,0,119,336,1,42954
M76,0,0,0,0,111,298,1,85625
M77,0,0,0,0,215,1165,5,119823
M78,0,0,0,0,3,24,0,2902
N79,0,0,0,0,3,116,0,11861
N80,0,0,0,0,0,0,0,0
N81,0,0,0,0,52,262,0,25177
O82,0,0,0,0,123,609,1,90758
O83,0,0,0,0,103,343,1,46643
P84,0,0,0,0,34,191,0,212870
Q85,0,0,0,0,31,62,0,159233
Q86,0,0,0,0,2,74,0,12888
Q87,0,0,0,0,2,1,0,7308
R88,0,0,0,0,0,1,0,1271
R89,0,0,0,0,17,44,0,10844
R91,0,0,0,0,9,33,1,10177
R92,0,0,0,0,152,553,0,34560
S93,0,0,0,0,0,7,0,14533
S94,0,0,0,0,2,25,0,3051
S95,0,0,0,0,0,0,0,2164
S96,0,0,0,0,1,0,0,24005
R90,1,0,0,0,69,146,0,45779
S97,0,0,0,0,70,870,0,310386
T98,0,0,0,0,0,0,0,15
R903,0,0,0,0,0,2,0,5440
S961,0,0,0,0,0,0,0,12523
S962,0,0,0,0,8,7,0,77665
S942,0,0,0,0,30,2329,0,117684
S943,0,0,0,0,0,0,0,2270
R893,0,0,0,0,14,41,0,6879
R882,3,0,0,0,11,155,0,6285
Q871,0,0,0,0,6,5,0,22246
Q851,0,0,0,0,70,1254,0,26429
P843,0,0,0,0,104,464,0,75804
P844,0,0,0,0,10,47,0,5957
